"ID","sd_smax","mean_smax","Q25_smax","Q75_smax","mean_op_water","mean_wetland","mean_lakes","mean_local_water","mean_global_water","mean_res_lake_area","areaBasin","mean_aq_factor","mean_texture","mean_slope","sd_altitude","mean_altitude","Q25_altitude","Q75_altitude","mean_sealedArea","mean_Forest","mean_permaglac","mean_Rg_max","ID.1","mean_temp","min_temp","max_temp","sum_prec","min_prec","max_prec","sum_sw","min_sw","max_sw","ID.2","WaterUse","ResArea","wmo_reg","sub_reg","river","station","country","lat","long","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","corIndex","corArea","corLong","corLat","corGCRC","cont","use","id","HB","koeppen","HB2","koeppen2"
4121161,6.34754559354621,125.423925149179,117,130,0.21761412219187,0.160739446139076,0.0568746760527938,0.184407820441722,0.0332063017501479,3.5818725756386e-05,13197.7210922241,100,21.0871683476356,32.3212352098282,161.3239991767,958.989099799127,835,1046.25,0.000427362417427423,0,0,428.256633047288,4121161,8.8016120782114,-3.98857591361362,23.1910162681177,583.518767645526,17.6907693926542,87.2455871007587,2083.80853856161,68.1381793772484,278.164226464421,4121161,0.12064489679335,0.00757706571469512,4,21,"WHITE RIVER","NEAR KADOKA, SD","US",43.7525,-101.5249,12950,646.84,1942,2018,77,0,NA,NA,NA,NA,1942,2018,77,"7.917","0.249670512","19.27957622",719420,13197.7210922241,-101.45836775,43.79139995,328025,"na",TRUE,566,2,6,2,2
4121401,16.5091398842191,112.421502723475,94,130,9.97447932143589,9.48931531492268,0.485164006513212,9.91502833073654,0.0594509906993524,0.000152777976100805,22234.0649528503,99.5294187865657,15.5226116679333,28.9099359416285,199.32043332372,1170.88349509142,1017,1320,0.0013007394069075,0,0,561.934708301667,4121401,8.49580667289997,-4.02881993080295,22.7647854878575,560.205546914158,14.0434789213542,86.7277637661438,2134.49573696138,70.7457119257682,284.248424529528,4121401,-0.324721298865545,0.0539712374927718,4,21,"NIOBRARA RIVER","NEAR SPARKS, NEBR.","US",42.9028,-100.3615,18518.5,697.25,1945,2019,75,0,NA,NA,NA,NA,1945,2019,75,"22.002","0.693855072","37.46821136",736141,22234.0649528503,-100.45836815,42.87473365,334801,"na",TRUE,673,2,6,2,2
4126351,0,130,130,130,1.08123416095117,0,1.08123416095117,0.0135101705500174,1.06772399040116,0.0259502347631692,5258.24617004395,70,19.808604199355,30.5958526443281,78.8729112862262,482.921730177106,421.25,538,0.000410531249078471,0,0,450,4126351,17.1740016617791,5.2553316690908,28.9119123839824,719.793594551708,31.0806824907217,102.985468200073,2464.81764616711,112.041057336,288.554057772811,4126351,-0.20995678610195,0.646603428224735,4,26,"WICHITA RIVER","NEAR MABELLE, TX","US",33.7601,-99.1428,5402.7,323.92,1959,2019,61,0,NA,NA,NA,NA,1959,2019,61,"3.796","0.119710656","22.15756122",901729,5258.24617004395,-99.04170205,33.79140395,397488,"na",TRUE,50,2,9,2,3
4126850,19.4729498806229,114.083432142449,90,130,7.28634535915696,7.28634535915696,0,7.28634535915696,0,0,8065.77533721924,77.3695234632378,20,31.7098653529012,153.496545781452,733.481336767123,599.75,859.75,0.00110204309430064,0,0,450,4126850,16.2369328198888,4.57119312873201,27.8090984578134,647.452426382226,25.3617955335215,99.1018318562588,2491.71026604632,111.353780027844,292.778252944941,4126850,-2.31019951009263,0,4,26,"PEASE RIVER","NEAR CHILDRESS, TX","US",34.2276,-100.0737,7132.9,455.06,1959,2011,53,9.649308123,1959,2000,42,12.24489796,1959,2011,53,"1.696","0.053485056","7.498360555",894121,8065.77533721924,-100.12503495,34.20807045,394992,"na",TRUE,365,2,6,2,2
4132200,319.000721663708,358.021801527851,202,202,47.1434676701108,44.8783524897074,2.26511518040342,46.1972436403236,0.946224029787179,0.00372955024190198,9517.87811279297,62.1021297410023,17.7368883530714,24.5536769018413,51.7066869503869,443.809648253635,402.75,477,0.0010904383919951,95.3783115524691,0,506.577791173215,4132200,4.39440533371846,-12.0204711623951,18.7947067569069,865.997113871622,32.7092592365031,112.840969671911,1800.65767965546,49.8357116235338,244.117238616867,4132200,0.0129126504018312,0.609379520442085,4,32,"SAINT LOUIS RIVER","SCANLON, MN","US",46.7033,-92.4188,8883.7,335.66,1908,2018,111,0,NA,NA,NA,NA,1908,2018,111,"67.975","2.1436596","241.3025654",664844,9517.87811279297,-92.45837135,46.79139875,302896,"na",TRUE,450,2,19,2,4
4148535,23.2470504265671,179.715723293475,169.5,169.5,2.70836988004825,0.0503135486706183,2.65805633137764,0.109851663502817,2.59851821654544,0.0313099975793039,7052.83151245117,76.2611537937842,19.0115700281686,33.4812185489276,87.9074444394716,212.955847392463,153.75,251,0.0277313551549613,19.1029327410422,0,455.166359188048,4148535,16.3889918598903,5.78766350799663,26.5152905170736,1278.9881098925,85.6917825169891,127.374268399524,2183.27632822213,100.110120385137,247.324223788838,4148535,0.445962858036426,3.1193145563113,4,48,"SALUDA RIVER","NEAR COLUMBIA, SC","US",34.014,-81.0879,6526.8,45.56,1925,2019,95,0.005832604,NA,NA,NA,NA,1925,2019,95,"75.627","2.384973072","365.4123111",897386,7052.83151245117,-81.20837585,34.04140385,396227,"na",TRUE,272,4,9,4,3
4148955,120.35974768074,167.193411414669,102,153,40.7052874243517,31.3161666782285,9.38912074612317,34.4929687927534,6.2123186315983,0.0317677573951795,7408.0913772583,100,10.5773689493308,13.0969040104232,8.16088488331303,22.3239070968182,17.25,25.75,0.00350973210035446,1.11467747968405,0,667.050102898681,4148955,22.8652187668022,16.5010846392787,27.9641184619211,1387.3424804392,53.3592171026942,210.920243484921,2366.21238313976,131.977216545374,260.823052724852,4148955,-0.91064751840491,3.11821207698834,4,48,"KISSIMMEE RIVER","S-65E NEAR OKEECHOBEE, FLA","US",27.2259,-80.9626,7475,-999,1928,2004,77,2.633380165,NA,NA,NA,NA,1928,2004,77,"50.089","1.579606704","211.3186226",1023467,7408.0913772583,-80.87504265,27.12473995,425896,"na",TRUE,304,4,9,4,3
4150462,6.93232593413948,116.828856648044,116,116,0,0,0,0,0,0,5164.9010848999,100,30,33.1556782701147,32.3279936253806,670.87752812012,649.25,694,0.000571257389372222,0,0,250,4150462,18.9048227202632,8.89905935877898,27.6750743283513,652.006696702634,29.7435248505845,87.1438435541494,2478.52847288067,123.571221604602,280.183998727632,4150462,0.0714832734636182,0,4,50,"LLANO RIVER","NEAR JUNCTION, TX","US",30.5044,-99.7345,4804.5,498.75,1915,2019,105,4.227170905,NA,NA,NA,NA,1915,2019,105,"5.456","0.172060416","35.81234593",962481,5164.9010848999,-99.70836845,30.45807195,414861,"na",TRUE,35,2,9,2,3
4150465,8.04902541221013,115.922161683374,116,116,0.346342257557722,0.196998658999068,0.149343598558654,0.29967233526123,0.046669922296492,0.000357185544979001,7839.60990905762,81.3058024464189,29.4371954431129,32.1674032788663,86.3926419961643,593.110768253541,525.5,673,0.00146507066924776,0,0,261.256091137742,4150465,18.4676362202232,8.04222038696093,27.8528772541007,671.555241092835,30.7931357296436,92.0975077196722,2476.44739440147,120.919374948269,283.345845814234,4150465,0.161785437309542,0.0382672101648056,4,50,"SAN SABA RIVER","SAN SABA, TX","US",31.2132,-98.7195,7889.1,354.23,1915,2019,105,3.848788198,NA,NA,NA,NA,1915,2019,105,"5.837","0.184075632","23.33290642",948821,7839.60990905762,-98.79170215,31.20807165,411273,"na",TRUE,346,2,9,2,3
4150509,16.4805491489113,99.4689128455789,90,90,13.2051011320489,13.1417520523028,0.0633490797460391,13.1789295200095,0.0261716120393247,7.80319227757544e-05,19165.4983596802,96.2531699387473,19.3159589586492,25.928905289798,217.726800706482,971.781750275817,787,1142,0.00635270069041221,0,0,467.10102603377,4150509,16.175537931393,5.08546426582235,27.0435272932219,580.119121931027,21.773759690244,83.110804547952,2570.19979542242,117.451790305244,297.860909340126,4150509,-6.09800570260646,0.0208708374023557,4,50,"DOUBLE MOUNTAIN FORK BRAZOS RIVER","NEAR ASPERMONT,TX","US",33.0082,-100.1806,22781.6,495.24,1924,2019,96,4.967788117,NA,NA,NA,NA,1924,2019,96,"3.768","0.118827648","5.215948309",915387,19165.4983596802,-100.12503495,33.04140425,401675,"na",TRUE,647,2,6,2,2
4203330,68.9852015354083,90.5662180002679,52.875,192,6.67012375680161,0,6.67012375680161,0.165083837087163,6.50503991971445,0,6178.36735153198,52.1750920369333,12.3524654152095,54.9711350494179,488.791575927804,1557.27475775147,1184.75,1791,0,0,66.3596552528085,472.289930043567,4203330,-5.75504011991755,-20.666080261925,9.1664687508606,413.988393373392,14.3656193273663,60.7073205382522,1408.35892838561,8.32420320752004,242.175583580067,4203330,-0.00136789504470797,0,4,3,"KLUANE RIVER","OUTLET OF KLUANE LAKE","CA",61.426945,-139.04889,4950,-999,1952,1995,44,0.641840366,1952,1993,42,1.014198783,1952,1995,44,"76.205","2.40320088","485.4951273",398461,6178.36735153198,-138.95835275,61.37472625,158915,"na",TRUE,181,1,31,1,5
4208335,70.2383224071087,225.160804767651,183,244,76.057902605172,69.1127918502452,6.94511075492673,70.6811422040334,5.37676040113857,0.0245792835496242,9177.38257217407,95.3304993034862,28.1756091465781,23.8192727403728,130.706177891664,480.284920950296,382,594,0,75.7463183971036,30,279.587818165742,4208335,-2.85224870209512,-22.3166282376179,15.666940591055,440.603757763184,18.7422834847715,69.4366533149002,1441.60616910128,8.21511292477425,247.441958961839,4208335,8.01250199173495e-05,0,4,8,"TROUT RIVER","HIGHWAY NO. 1","CA",61.139721,-119.83583,9270,-999,1969,2017,49,0,1969,1993,25,0,1969,2017,49,"40.527","1.278059472","137.8704932",401728,9177.38257217407,-119.87502705,61.20805965,160979,"na",TRUE,427,1,20,1,4
4208350,239.343393075973,459.194034725858,240,720,44.1917950081051,21.416640662197,22.7751543459081,28.1069539682264,16.0848410398787,0.0443516648895821,13955.8226776123,75.7280989697305,23.0737482466386,18.2004054558649,100.820468623609,328.523495382526,271,367,0,0,70,357.705007013446,4208350,-6.04810082796383,-26.6532236094258,14.8552264384906,330.28053958988,10.1624452999055,53.4766590110803,1374.48679638244,2.71421173491996,261.573148377334,4208350,6.86708515395726e-05,0,4,8,"LA MARTRE RIVER","BELOW OUTLET OF LAC LA MARTRE","CA",63.108055,-116.97389,13900,-999,1975,2017,43,1.366975407,1975,1993,19,3.539823009,1975,2017,43,"35.135","1.10801736","79.71347914",366825,13955.8226776123,-117.04169485,63.12472555,138940,"na",TRUE,580,1,24,1,4
4208427,48.9252179882154,91.5160663755224,46.5,139.5,6.56319499533872,0.469905856850811,6.09328913848791,6.45652747060307,0.106667524735659,0,10806.9064064026,50,9.96835700567918,21.8519863452648,35.6968285130692,444.024292025723,442,459,0,3.66642978669503,70,699.208925141979,4208427,-4.83178863293831,-25.597941477041,15.1087853841461,446.440388071374,24.2493425595418,58.72384103646,1457.37734630715,7.93358470602266,253.355960097085,4208427,9.24789710957156e-09,0,4,8,"THOA RIVER","NEAR INLET TO HILL ISLAND LAKE","CA",60.505001,-109.64889,8830,-999,1968,1995,28,5.988789458,1969,1992,24,2.120141343,1968,1995,28,"43.446","1.370113056","155.1656915",412484,10806.9064064026,-109.62503115,60.62472655,167584,"na",TRUE,502,1,20,1,4
4208477,362.844508561721,408.337666781326,244,960,68.7293274301801,59.8927315002668,8.83659592991331,61.2037745086343,7.52555292154575,0.027589101643036,11657.1941719055,85.280959895152,27.6441656684605,21.5708263716172,126.540145873801,370.795744169476,297,451,0,72.737388747766,30,280.868467998534,4208477,-2.74600096962042,-21.9487301966339,15.6154252854753,383.780765155568,15.7457448142852,60.6640074607468,1450.88022703962,8.38563598653188,251.322663853636,4208477,0.00032800556116319,0,4,8,"KAKISA RIVER","OUTLET OF KAKISA LAKE","CA",60.940277,-117.42167,15600,-999,1962,2017,56,42.41364017,1962,1990,29,3.216374269,1962,2017,56,"41.313","1.302846768","83.51581846",406315,11657.1941719055,-117.37502805,60.95805975,163733,"na",TRUE,529,1,20,1,4
4208890,379.464775256953,609.361323426073,204,960,75.4311556452171,73.385285126345,2.04587051887215,75.4311556452171,0,0,7140.60297012329,100,19.4711810423973,26.8866868352198,131.186225729829,554.963110891645,471.75,694,0,98.7929317595904,4.43278328232826,463.220473940066,4208890,-0.32831486058608,-19.446116616544,16.1669665296782,465.128604823777,16.3067386271153,92.6356250981557,1544.68169166897,16.403058602652,240.380761694122,4208890,0.000102362167194351,0,4,8,"MACKAY RIVER","NEAR FORT MACKAY","CA",57.210556,-111.69334,5570,-999,1972,2018,47,18.72696425,1972,1993,22,10.23622047,1972,2018,47,"13.462","0.424537632","76.21860539",474737,7140.60297012329,-111.79169695,57.20806125,200696,"na",TRUE,275,1,20,1,4
4208962,336.610934586895,319.650486882264,102,204,35.8671033484033,34.3764873955645,1.49061595283883,35.1832653171504,0.68383803125291,0.00292332438203407,11630.3805351257,100,22.0052044953595,31.1261253715651,181.306051990339,828.545513820982,674.25,925,0,47.1749773530456,0.22401967912254,409.029242068192,4208962,2.48586384408696,-11.0851517447532,15.3913898499229,524.435157003727,13.0028647878629,110.339784267232,1602.75376115983,24.1615737781239,233.64748098468,4208962,0.0785387777218491,0,4,8,"PEMBINA RIVER","JARVIE","CA",54.451389,-113.99167,13100,-999,1957,2018,62,2.146459012,1957,1993,37,3.669724771,1957,2018,62,"32.951","1.039142736","79.32387298",523318,11630.3805351257,-114.04169605,54.54139565,227133,"na",TRUE,528,1,20,1,4
4208987,47.0644567041126,136.025190405805,93,186,9.94411744018226,2.99105233916705,6.95306510101521,8.68144397364493,1.26267346653732,0.00633324828852447,8749.80665206909,69.9185255364513,9.92657422868709,21.1258314330035,56.174190022078,468.414316168917,436,509,0,45.3896046106466,30,698.164355717177,4208987,-2.3687255675105,-22.330805317434,16.1211284708847,494.312448576772,22.4705441173133,81.2585604209398,1508.88923363857,13.5010786665441,248.431203301365,4208987,2.56571231156938e-07,0,4,8,"MACFARLANE RIVER","OUTLET OF DAVY LAKE","CA",58.966667,-108.175,9120,-999,1967,2017,51,0,1967,1993,27,0,1967,2017,51,"52.757","1.663744752","182.4281526",441363,8749.80665206909,-108.12503175,59.04139385,183786,"na",TRUE,406,1,20,1,4
4213890,8.8448652573599,188.041628146288,186,186,30.3248236865853,15.6052432371988,14.7195804493866,25.9889039241292,4.33591976245613,0.0197818581383531,12138.7553787231,50,10.9783760162023,33.1154444828289,44.5654399640415,453.643057236297,420,481,0.000359972797181028,99.7031595560828,0,648.375651204243,4213890,2.64348303912523,-14.5797375506666,17.3401456009537,761.904022768108,22.3998550646661,102.873810284246,1739.99766069841,44.0450984540913,238.69353827322,4213890,-0.000380988825025613,0.0741426918922448,4,13,"NAMAKAN RIVER","OUTLET OF LAC LA CROIX","CA",48.383335,-92.17778,13400,-999,1921,2018,98,0.165912095,NA,NA,NA,NA,1921,2018,98,"107.635","3.39437736","253.3117433",637504,12138.7553787231,-92.29170475,48.29139815,290029,"na",TRUE,542,2,19,2,4
4213935,170.998968461374,235.486262962326,204,204,37.6662297907718,33.2738153278775,4.39241446289425,35.3994982401258,2.26673155064595,0.0194473654502034,5898.57444000244,94.6824617037253,14.8250419478123,24.2210693372652,54.6859748955798,514.031077443593,478,547,0,93.7470059685717,0,561.500739009476,4213935,0.607374957060649,-17.8378791460604,17.0070868488115,516.731366019132,21.009172808047,86.7332426014442,1614.34516486915,26.4900800684924,232.728055235457,4213935,0.000875660961935921,0,4,13,"TORCH RIVER","NEAR LOVE","CA",53.5875,-104.1611,4650,-999,1950,2017,68,21.19954427,NA,NA,NA,NA,1950,2017,68,"8.409","0.265186224","57.02929548",540145,5898.57444000244,-104.20836665,53.62472935,236845,"na",TRUE,151,1,19,1,4
4214400,7.97226727189609,184.931503148192,186,186,40.2451208328838,22.0526643184203,18.1924565144635,30.7599484247508,9.48517240813303,0.0953961766887878,5311.78439331055,50,9.78721347925023,18.1572504329354,11.5043074936778,411.843136176328,403,421,0,97.7021573079405,0,694.680336981256,4214400,0.758805853649207,-19.1578257399372,18.1673743386352,783.187183423651,26.5570161863658,106.666191664197,1650.6157548079,36.653971612795,227.880187738524,4214400,-0.000599666441681148,0,4,14,"CAT RIVER","BELOW WESLEYAN LAKE","CA",51.166668,-91.597221,5390,380,1970,2017,48,4.689480355,1970,1995,26,0,1970,2017,48,"48.051","1.515336336","281.1384668",584347,5311.78439331055,-91.62503835,51.20806365,262148,"na",TRUE,54,1,19,1,4
4214420,4.72135966787133,185.513907323026,186,186,47.8527550453502,41.8821158877126,5.97063915763763,47.8527550453502,0,0,5083.25866699219,50,10,15.481936896486,23.8320341245867,381.747333364372,366,402,0,98.9546394043577,0,700,4214420,-0.176651790798539,-20.2552104436173,17.5394187974378,787.247174940544,27.5462470752224,105.848850878487,1635.84204023958,35.2597212864195,229.400687439056,4214420,8.80348060046817e-07,0,4,14,"PIPESTONE RIVER","KARL LAKE","CA",52.580555,-90.188889,5960,275,1966,2016,51,0,1967,1995,29,0,1966,2016,51,"59.021","1.861286256","312.2963517",561579,5083.25866699219,-90.20837225,52.45806315,249158,"na",TRUE,20,1,19,1,4
4214430,0,186,186,186,58.5977776614894,55.4006937082299,3.19708395325951,58.5977776614894,0,0,5434.20137023926,50,10,16.0884261941457,17.6134299997329,306.268400150627,293.75,320.25,0,100,0.115589380609156,700,4214430,-0.709744574936225,-20.9335284741548,17.1083661502068,739.861525230426,25.6953119860414,99.3990846304113,1639.73628194719,34.8089722221455,233.711239871319,4214430,-0.000233684394238777,0,4,14,"PINEIMUTA RIVER","EYES LAKE","CA",52.308334,-88.754166,4900,275,1966,2016,51,10.1225824,1966,1994,29,0.589970501,1966,2016,51,"52.221","1.646841456","336.0900931",564635,5434.20137023926,-88.70837285,52.29139655,250893,"na",TRUE,78,1,20,1,4
4214470,41.1019073477636,148.689009341849,139.5,186,77.1595226184054,66.6080005433309,10.5515220750746,74.911549334101,2.24797328430446,0.0132104781997467,7843.57759094238,50,10,12.6556621032007,28.4079149913663,227.028775480858,203.25,247.75,0,41.7603487836415,28.3482464879227,700,4214470,-1.27947917152223,-21.8865537688913,16.9960606361743,662.274748102568,22.2313693414665,92.8900596720233,1607.6480981073,30.6379518327428,234.401861134814,4214470,-0.000927011370105763,0,4,14,"ASHEWEIG RIVER","STRAIGHT LAKE","CA",53.7167,-87.9444,7950,-999,1966,2016,51,9.429524695,NA,NA,NA,NA,1966,2016,51,"76.409","2.409634224","303.0986445",538822,7843.57759094238,-87.87503985,53.70806265,236162,"na",TRUE,348,1,20,1,4
4214490,4.86104030312523,185.571008564073,186,186,36.025854194055,26.3795810800383,9.6462731140167,36.0147632476343,0.0110909464206473,0,9656.99388122559,50.2482896406033,10,13.7110976578746,17.9424095062894,380.153323122242,368,391,0,99.0774377721995,0,700,4214490,0.459603905247915,-19.5311178309127,17.9378087625271,789.865949276201,27.9835156354755,105.656385422283,1645.03283745037,36.6960785994106,228.708441949833,4214490,-0.0029094539368307,0,4,14,"OTOSKWIN RIVER","BELOW BADESDAWA LAKE","CA",51.82,-89.6,9010,-999,1966,2016,51,24.21138654,NA,NA,NA,NA,1966,2016,51,"89.188","2.812632768","312.1678988",573737,9656.99388122559,-89.70837245,51.79139675,256147,"na",TRUE,457,1,19,1,4
4214507,10.0644654931162,184.332223012141,186,186,32.3656950546705,17.4045484449982,14.9611466096723,27.1570161660543,5.20867888861618,0.0229035472765295,11139.3519668579,50.5465231159924,9.88309275057569,28.4289578591911,39.2545160316685,412.500397936481,379.75,446.25,0,96.4133828218078,0,697.077318764392,4214507,0.313774651525779,-18.9331885458858,16.8995639558774,770.68839274524,26.9678174054422,103.354133653047,1686.59242645114,40.8560315856159,233.605783879386,4214507,-0.000369747341015576,0,4,14,"OGOKI RIVER","ABOVE WHITECLAY LAKE","CA",50.8667,-88.9306,11200,-999,1971,2018,48,2.46763754,NA,NA,NA,NA,1971,2018,48,"115.204","3.633073344","324.3815486",590456,11139.3519668579,-88.87503945,50.87473045,265574,"na",TRUE,510,1,19,1,4
4214560,266.482582550085,327.405478511346,204,244,75.55512524385,74.0829506501268,1.47217459372327,74.9841352764989,0.570989967351154,0,5573.16473388672,65.009133457502,19.9326755253389,17.1370930843824,84.2691471841979,193.623364253047,129.75,262.5,0,94.3268414637804,0.251126996830656,472.656234163997,4214560,0.212979032167027,-18.9373909416381,16.3832959431543,833.436146814989,36.76412388827,103.881806412491,1665.58077906665,40.9071269009718,235.972019466146,4214560,1.15362679555549e-06,0,4,14,"NORTH FRENCH RIVER","NEAR THE MOUTH","CA",51.083332,-80.76667,6680,15,1966,2017,52,0,1966,1996,31,0,1966,2017,52,"95.543","3.013044048","451.0544982",587515,5573.16473388672,-80.79170935,51.04139705,263976,"na",TRUE,99,1,19,1,4
4214690,263.595748624687,269.033401437393,240,240,69.8882896055495,66.6587358161627,3.22955378938675,69.8882896055495,0,0,7453.9744682312,60.0141657148545,13.1531495460386,19.3597513867812,44.3118336544958,205.839200815258,176,233,0,5.7538303926055,5,621.171261349035,4214690,-1.19391001653492,-20.4969144150131,15.2342420411434,818.00792569377,30.474079669953,109.675778514096,1611.16062524746,37.8443996815146,235.822869345348,4214690,-3.45182453853439e-05,0,4,14,"PONTAX, RIVIERE","PRES DE L'EMBOUCHURE","CA",51.5336,-78.0969,6090,-999,1975,2013,39,10.63230836,NA,NA,NA,NA,1975,2013,39,"99.06","3.12395616","512.9648867",578434,7453.9744682312,-78.04171045,51.54139685,258871,"na",TRUE,309,1,20,1,4
4351410,40.7348743378493,102.890779509701,58,116,0,0,0,0,0,0,12711.2306442261,100,19.9409714894484,47.243819401198,395.974438464353,997.492017756512,629,1338,0.000831774226571391,0,0,451.475712763791,4351410,19.8066897381889,10.1355052524727,28.2796410744234,431.743314310052,11.7705534060402,73.9655121425835,2574.29265542667,142.088541993959,271.265673000446,4351410,0.167318496503217,0,4,51,"SABINAS, RIO","SABINAS COAHUILA","MX",27.8417,-101.1125,12825,411,1937,2002,66,20.87331853,NA,NA,NA,NA,1937,2002,66,"10.89","0.34342704","26.77793684",1009552,12711.2306442261,-101.20836785,27.87473965,423831,"na",TRUE,553,3,5,3,2
4355310,29.6440060461917,153.51185629666,136.5,195,0.05125909709966,0,0.05125909709966,0,0.05125909709966,0,7426.52555084229,50,20,61.134902269097,489.743786413609,1675.24361875872,1291,2133.5,0,3.07177351355151,0,450,4355310,19.0473828246916,11.860631724864,25.8566309339821,791.101233362968,8.95415571002042,205.539668940193,2940.76522080007,160.858660847317,338.949671330379,4355310,-0.0264576090125217,0,4,55,"CHINIPAS","PALO DULCE","MX",27.0167,-108.4167,6439,366,1957,1987,31,7.384842611,NA,NA,NA,NA,1957,1987,31,"31.005","0.97777368","151.8517907",1023136,7426.52555084229,-108.45836495,27.12473995,425743,"na",TRUE,306,3,12,3,3
4355400,34.4893550096739,154.824000918381,136.5,182,0.24549721212229,0,0.24549721212229,0,0.24549721212229,0.00174354879286042,11345.7097091675,62.2344758527179,22.9774324485556,59.3811532589952,832.568791378361,1630.76176284012,907.5,2401,0,29.7913080920225,0,390.451351028887,4355400,17.9662005548534,12.2237433570547,23.165376663858,959.024066458856,8.64961859720581,250.96250177954,2927.04150122196,169.040263722142,334.806025997106,4355400,0.00262491610790621,0.255603225742393,4,55,"HUMAYA, RIO","PALOS BLANCOS","MX",24.925,-107.3819,11409,88,1938,1988,51,0,1976,1979,4,0,1938,1988,51,"41.903","1.321453008","115.8254894",1061124,11345.7097091675,-107.37503205,25.04140745,430589,"na",TRUE,519,3,13,3,3
4355500,43.5160965066643,155.604913608727,136.5,182,0.235524926184035,0,0.235524926184035,0.0168427535979329,0.218682172586102,0.00182048287587403,9239.53442382812,61.0776046791116,23.6013047160517,59.8738705020537,777.654463777757,1743.8591481111,1098.5,2450,0.000506475472627086,44.4108498794842,0,377.973905678967,4355500,18.2067536748797,13.0847388565955,22.7394152919462,1063.15011830748,8.69610845997027,266.433618146817,2910.00775919291,172.454297189615,327.141744663046,4355500,-0.00988657225673817,0.216461123283673,4,55,"SAN LORENZO","SANTA CRUZ","MX",24.4847,-106.9472,8919,18,1943,2002,60,6.157375545,1976,1982,7,0,1943,2002,60,"51.462","1.622905632","181.9604924",1070244,9239.53442382812,-106.87503225,24.54140765,431613,"na",TRUE,430,3,13,3,3
4362201,138.669011114852,176.411424525758,82,198,2.94903197656679,0.230146364514318,2.71888561205247,0.207974672788953,2.74105730377783,0.00520918498318429,38953.634185791,85.1977345723936,25.2230811850398,52.366592029293,662.470569562384,1020.92737724199,629,1315,2.17665026912181e-05,18.6597991184802,0,345.538376299204,4362201,22.6714227678942,20.1889150365066,24.6889209403314,1536.37937681297,15.383253176606,304.271717072961,2618.78787058265,181.763687306393,261.235938754969,4362201,0.343798969595023,2.28990187602412,4,62,"GRIJALVA","REFORMA","MX",17.9583,-93.1833,37702,18,1954,1985,32,3.135738832,1947,1981,35,6.904761905,1947,1985,39,"239.191","7.543127376","200.0723404",1190408,38953.634185791,-93.29170435,17.95807695,446280,"na",TRUE,719,4,4,4,1
5708130,47.7259959223762,114.836776684827,91,139.5,0,0,0,0,0,0,6094.11513519287,87.1723235548966,14.9310756443444,11.9059348868968,25.2233708614788,208.95962225115,187.75,227.75,0,0,0,579.425868868116,5708130,26.962213472155,20.7364770348252,31.1000053570007,928.644240085779,0,245.980059178871,3045.46727224036,217.758019363421,284.323019345474,5708130,0.00453335771237298,0,5,8,"DRY RIVER","MANBALLOO BOUNDARY","AU",-15.0857,132.4123,6290,26.25,1967,2008,42,8.234894773,1968,2001,34,64.08977556,1967,2008,42,"5.998","0.189152928","30.07200763",1124088,6094.11513519287,132.29154175,-15.20835265,5768,"au",TRUE,174,6,4,4,1
6233740,59.5488169985637,56.7121986468432,6.5,139.5,8.82025084861117,0,8.82025084861117,3.2750918014909,5.54515904712027,0.0287963485777265,7289.71925735474,55.1063541586467,12.9969159689315,47.6382971521484,174.251009023414,678.564887277255,556,784,0,0,26.8868642833546,610.065645179438,6233740,-1.24833850588875,-12.3133380837545,11.1939248578577,919.806362360489,42.3864379950338,116.330185351478,1067.62762070055,0.829001192185902,204.011473307134,6233740,-0.0015763537448405,4.84243614243239,6,33,"STORUMAN","STORUMAN","SE",65.08,17.1,6692.6,-999,1958,2018,61,1.645329968,1958,2018,61,1.648351648,1958,2018,61,"169.154","5.334440544","797.0654968",188581,7289.71925735474,17.04165065,65.12498825,23545,"eu",TRUE,294,1,20,1,4
6340610,144.757415710534,228.112441327876,132,264,1.73488097616409,0,1.73488097616409,1.50587893958477,0.22900203657932,0.00087178943314143,6986.29207992554,92.7576656132158,19.6597325795681,25.2236727510854,87.411447871894,119.392584565088,60,139,0.0137865054454637,52.5231145146109,0,460.027892343362,6340610,9.61274440477522,-0.11592174771904,19.3651720995691,664.061035129889,40.9205234784661,74.0708249281569,1394.22561418865,27.5553100806394,202.428203287766,6340610,0.316349582528298,0.114509956189597,6,40,"SPREE","GROSSE TRAENKE, WEHR UP","DE",52.368,13.997,6171,34.78,1959,2016,58,0.714594024,NA,NA,NA,NA,1959,2016,58,"14.274","0.450144864","72.94520564",341545,6986.29207992554,14.04165185,52.37499335,74878,"eu",TRUE,260,2,10,2,3
